CPM,CHANNEL_NAME,DATE,VIEWS
1.8,dnevnikperekupa25,2025-09-14,
2.0,dnevnikperekupa25,2025-09-19,
2.3,dnevnikperekupa25,2025-11-06,
2.5,dnevnikperekupa25,2025-11-06,
3.4,dnevnikperekupa25,2025-11-17,
60.0,dnkbz,2025-09-12,
23.33,dobitchik_vlad,2025-06-25,
6.46,dobitchik_vlad,2025-06-26,
54.0,dobropostcom,2025-12-09,
21.75,dobruniatrader,2025-10-13,
1.98,dobruniatrader,2025-11-17,
5.06,dobruniatrader,2025-11-25,
1.8,doc_gastro_life,2025-09-03,
10.0,doc_kravtsevich,2025-11-30,
6.65,doc_kravtsevich,2025-12-15,
4.5,doc_kucherenko,2025-11-30,
7.1,doc_kucherenko,2025-12-15,
1.8,doc_magdalinaa,2025-12-11,
1.8,doc_magomedova777,2025-10-22,
1.8,doc_magomedova777,2025-10-22,
8.0,doc_nikitin,2025-11-30,
1.8,doc_nikitin,2025-12-11,
3.11,doc_ocheretina,2025-12-04,
7.45,doc_yaroslav,2025-12-15,
1.8,docfunctional,2025-09-03,
3.8,docgubareva,2025-07-03,
2.03,dockonovalovamarija,2025-11-13,
5.11,dockonovalovamarija,2025-12-01,
3.11,dockonovalovamarija,2025-12-03,
7.83,doclad_team,2025-09-19,
4.4,doclad_team,2025-09-19,
1.8,doclana_mornatural,2025-10-22,
1.8,doclana_mornatural,2025-10-22,
10.61,docnenashev,2025-11-20,
5.4,doctitov,2025-12-15,
3.3,doctor_alina_enikeeva,2025-12-03,
1.8,doctor_alina_plastica,2025-12-11,
1.8,doctor_andrievskii_an,2025-12-11,
1.8,doctor_barsakov,2025-12-11,
10.0,doctor_beliaev,2025-11-30,
4.23,doctor_beliaev,2025-12-03,
4.8,doctor_demin,2025-11-17,
7.15,doctor_demin,2025-12-15,
3.23,doctor_galeeva,2025-11-16,
1.8,doctor_hatri,2025-12-11,
2.3,doctor_hlystalov,2025-11-17,
10.0,doctor_hlystalov,2025-11-30,
1.23,doctor_komissarova,2025-06-24,
1.92,doctor_komissarova,2025-09-10,
2.5,doctor_loskutov,2025-08-20,
7.25,doctor_maisky,2025-12-15,
8.0,doctor_malanichev,2025-11-14,
8.0,doctor_malanichev,2025-11-14,
10.0,doctor_malanichev,2025-11-30,
1.8,doctor_malanichev,2025-12-11,
8.2,doctor_rust,2025-11-10,
7.5,doctor_rust,2025-11-14,
7.7,doctor_samir,2025-11-14,
1.8,doctor_samir,2025-12-11,
2.11,doctor_sitkina,2025-11-18,
3.11,doctor_sitkina,2025-11-20,
7.7,doctor_sokolov_aa,2025-11-30,
1.8,doctor_sokolov_aa,2025-12-11,
6.85,doctor_sokolov_aa,2025-12-15,
7.55,doctor_volodin,2025-12-15,
8.0,doctor_zholtikov,2025-11-30,
1.8,doctor_zubareva,2025-09-03,
3.0,doctor_zubareva,2025-09-05,
3.0,doctor_zubareva,2025-09-05,
3.0,doctor_zubareva,2025-09-05,
3.0,doctor_zubareva,2025-09-05,
2.0,doctor_zubareva,2025-09-30,
2.0,doctor_zubareva,2025-09-30,
2.0,doctor_zubareva,2025-09-30,
1.8,doctor_zubareva,2025-10-22,
2.0,doctor_zubareva,2025-10-22,
3.0,doctor_zubareva,2025-10-22,
3.0,doctor_zubareva,2025-10-22,
16.12,doctoragalakov,2025-12-15,
7.1,doctoralibekov,2025-11-30,
3.37,doctorayupovat,2025-10-08,
2.2,doctorayupovat,2025-11-03,
7.1,doctorgarifullin,2025-11-30,
8.91,doctorilyaegorov,2025-11-20,
2.13,doctorkhanstanislav,2025-09-10,
3.11,doctormakaryan,2025-11-17,
2.0,doctormakaryan,2025-11-17,
5.5,doctornovikova,2025-12-15,
7.0,doctornugaev,2025-12-15,
8.0,doctorparygin,2025-11-14,
8.0,doctorparygin,2025-11-30,
2.2,doctorpavlova,2025-11-20,
3.11,doctorpavlova,2025-12-10,
8.1,doctorsaakyan,2025-11-30,
2.1,doctorsharova1,2025-12-03,
8.0,doctorsvanadze,2025-11-30,
7.4,doctorsvanadze,2025-12-15,
7.3,doctorvuylov,2025-12-15,
3.19,dogfriendlymap,2025-09-01,
19.4,dohod,2025-10-31,
7.01,dohod,2025-11-02,
9.0,dohod,2025-11-05,
10.01,dohod_nedvizhka,2025-10-01,
1.85,dohod_nedvizhka,2025-10-08,
1.8,dohod_nedvizhka,2025-10-08,
16.01,dohod_nedvizhka,2025-11-07,
5.23,dohodsnedvizki,2025-12-15,
1.2,dokiby,2024-11-20,
10.0,doktor_galkin,2025-11-30,
8.5,doktor_vovk,2025-10-09,
8.0,doktor_vovk,2025-11-14,
8.0,doktor_vovk,2025-11-14,
10.43,doktora_kartavenko,2025-10-16,
10.42,doktora_kartavenko,2025-10-22,
3.41,doktormamontov,2025-11-20,
2.0,dolbaeb_trade,2025-09-16,
9.25,dolbaeb_trade,2025-10-21,
3.2,dolgih_umrus,2025-11-07,
6.71,dolgoliv,2025-11-17,
5.5,dolgov_auto,2025-09-03,
2.01,dolgov_auto,2025-09-05,
2.11,dolgov_auto,2025-09-05,
2.01,dolgov_auto,2025-09-09,
2.0,dolgov_auto,2025-09-12,
4.19,dolgov_auto,2025-09-14,
5.19,dolgov_auto,2025-09-19,
5.19,dolgov_auto,2025-09-20,
6.19,dolgov_auto,2025-09-22,
3.19,dolgov_auto,2025-10-02,
10.0,dolgov_auto,2025-10-10,
4.03,dolgov_auto,2025-10-12,
5.53,dolgov_auto,2025-10-12,
4.03,dolgov_auto,2025-10-12,
4.03,dolgov_auto,2025-10-12,
5.0,dolgov_auto,2025-10-22,
2.0,dolgov_auto,2025-10-27,
3.1,dolgov_auto,2025-11-06,
3.1,dolgov_auto,2025-11-06,
1.8,dolgov_auto,2025-11-06,
1.8,dolgov_auto,2025-11-13,
4.5,dolgov_auto,2025-11-20,
3.3,dolgov_auto,2025-11-26,
2.2,dolgov_auto,2025-11-26,
2.2,dolgov_auto,2025-11-26,
2.2,dolgov_auto,2025-11-27,
3.7,dolgov_auto,2025-12-04,
1.8,dolgov_auto,2025-12-07,
3.5,dolgov_auto,2025-12-10,
10.05,dolgspisan24rf,2025-12-04,
5.0,dolinina_prof,2025-10-09,
2.22,dom_tvoey_mechty,2025-10-22,
2.0,dom_tvoey_mechty,2025-10-22,
2.2,dom_tvoey_mechty,2025-10-24,
1.8,domeoru,2025-09-07,
1.8,domeoru,2025-09-11,
2.6,domeoru,2025-10-24,
3.4,domgopremium,2025-06-10,
3.0,dommeditacii,2025-10-29,
8.7,domrf_realty,2025-12-05,
8.7,domrf_realty,2025-12-05,
3.0,domterra_event,2025-11-14,
17.3,domvispanii,2025-09-04,
4.5,don_invest,2025-09-16,
5.27,don_invest,2025-09-16,
10.0,don_invest,2025-09-17,
2.0,don_invest,2025-09-17,
2.33,don_invest,2025-09-17,
2.28,don_invest,2025-09-19,
2.0,don_invest,2025-09-19,
21.75,don_invest,2025-10-20,
1.5,donatovnet,2025-10-30,
1.5,donatovnet,2025-10-30,
1.5,donatovnet,2025-10-30,
2.4,donetsk_auto,2025-09-09,
2.6,donetsk_auto,2025-09-15,
5.6,donttouchmyface,2025-11-30,
6.0,dorogofin,2025-09-15,
7.5,dorokhov_expert,2025-06-06,
3.0,dostigatelrf,2025-05-17,
3.3,dostigatelrf,2025-06-05,
11.89,dostigatelrf,2025-08-06,
2.5,dostupnayaipoteka,2025-05-31,
18.0,dostypnoezhilio,2025-09-02,
8.02,double_aa_aa,2025-06-26,
2.2,double_aa_aa,2025-09-11,
7.79,double_aa_aa,2025-12-04,
3.0,dovgaleff,2025-08-07,
3.0,dovgaleff,2025-08-11,
2.6,dovgaleff,2025-08-20,
3.0,dovgaleff,2025-08-22,
1.8,dovgaleff,2025-08-29,
2.8,dovgaleff,2025-08-30,
3.0,dovgaleff,2025-09-09,
3.0,dovgaleff,2025-09-14,
5.4,dovgaleff,2025-11-13,
5.6,dovgaleff,2025-11-13,
5.6,dovgaleff,2025-11-13,
3.95,dovolnii,2025-09-08,
2.2,dovolnii,2025-09-11,
6.5,dovolnii,2025-09-16,
2.0,dowjones_crypto,2025-09-17,
2.0,dowjones_crypto,2025-09-17,
2.0,dowjones_crypto,2025-09-19,
1.8,downflycommunity,2025-08-12,
13.0,doxoddomyug,2025-11-26,
12.5,dpdgprosto,2025-09-03,
12.5,dpdgprosto,2025-09-06,
10.5,dpdgprosto,2025-09-15,
21.15,dpdgprosto,2025-09-25,
8.0,dpdgprosto,2025-10-09,
12.5,dpdgprosto,2025-10-14,
8.0,dpdgprosto,2025-11-19,
3.12,drBerg,2025-07-21,
1.8,drBerg,2025-09-03,
1.8,drBerg,2025-10-29,
8.6,drMikhailenkoValeriya,2025-11-30,
5.0,drNikolaevaSandara,2025-10-04,
8.0,drNikolaevaSandara,2025-10-07,
1.8,drNikolaevaSandara,2025-12-11,
6.5,drSilkina,2025-12-15,
3.3,drSit,2025-12-02,
1.8,drTegay,2025-10-27,
8.52,drVarukha,2025-12-03,
8.18,dr_Solovyeva_all,2025-05-29,
1.8,dr_Sviridov,2025-12-11,
6.65,dr_Sviridov,2025-12-15,
8.0,dr_abramian,2025-11-30,
1.8,dr_abramian,2025-12-11,
6.55,dr_abramian,2025-12-15,
8.9,dr_aganesov,2025-11-30,
3.11,dr_ales,2025-06-26,
4.11,dr_ales,2025-07-02,
4.11,dr_ales,2025-07-02,
3.15,dr_ales,2025-07-25,
1.8,dr_ales,2025-09-03,
4.0,dr_ales,2025-11-21,
3.73,dr_ales,2025-11-22,
10.0,dr_an_gerasimova18,2025-11-14,
1.8,dr_andrey_kovyntsev,2025-12-11,
1.8,dr_aramyan,2025-12-11,
6.3,dr_aramyan,2025-12-15,
8.0,dr_arthur_khristenko,2025-11-14,
10.0,dr_arthur_khristenko,2025-11-30,
1.8,dr_avdienko,2025-12-11,
6.2,dr_batiukov,2025-11-30,
7.2,dr_beresnev,2025-12-15,
7.1,dr_beretar,2025-12-15,
5.3,dr_blohin,2025-11-17,
6.0,dr_blohin,2025-11-30,
1.8,dr_blohin,2025-12-11,
8.48,dr_bychkova,2025-04-23,
8.18,dr_bychkova,2025-05-17,
4.88,dr_bychkova,2025-12-09,
10.0,dr_bykova_msk,2025-11-30,
8.0,dr_dovgal,2025-11-14,
8.0,dr_dovgal,2025-11-30,
3.8,dr_dovgal,2025-12-15,
7.2,dr_ekaterina_kalita,2025-12-15,
3.13,dr_ekaterinatur,2025-11-18,
3.13,dr_ekaterinatur,2025-11-18,
3.13,dr_ekaterinatur,2025-11-18,
3.13,dr_ekaterinatur,2025-11-18,
1.8,dr_ermishina,2025-10-22,
1.8,dr_ermishina,2025-10-22,
1.5,dr_fomin,2025-06-18,
1.5,dr_fomin,2025-06-18,
8.0,dr_gimaliev,2025-11-30,
7.9,dr_glazunov,2025-11-30,
10.0,dr_ignatieva,2025-11-30,
10.0,dr_karen_result,2025-11-14,
8.0,dr_kizyun,2025-11-14,
9.0,dr_kizyun,2025-11-30,
8.0,dr_kondratev,2025-11-14,
5.13,dr_kondratev,2025-11-30,
6.65,dr_kondratev,2025-12-15,
1.8,dr_loktionov_plastic,2025-12-11,
8.0,dr_lusine1,2025-11-14,
7.5,dr_lusine1,2025-11-14,
10.0,dr_lysenko_live,2025-11-30,
1.11,dr_mashkina,2025-05-29,
1.8,dr_mashkina,2025-09-03,
3.5,dr_mashkina,2025-12-16,
1.8,dr_ovanesova_olga,2025-12-11,
6.95,dr_ovanesova_olga,2025-12-15,
7.5,dr_robertovna,2025-10-21,
7.5,dr_robertovna,2025-10-21,
8.0,dr_saakyan,2025-11-30,
8.18,dr_saromytskaya,2025-05-17,
4.11,dr_shefova,2025-12-11,
4.11,dr_shefova,2025-12-11,
6.95,dr_skvortsov,2025-12-15,
10.0,dr_spitsyn_vladislav,2025-11-30,
16.42,dr_stashevich,2025-10-04,
7.41,dr_stashevich,2025-12-03,
2.0,dr_sveta,2025-06-21,
10.5,dr_sychev,2025-08-27,
1.5,dr_sychev,2025-09-29,
1.5,dr_sychev,2025-09-29,
2.11,dr_sychev,2025-10-22,
2.21,dr_temichev,2025-12-12,
4.8,dr_tsybenova,2025-11-30,
10.0,dr_tvaurianna,2025-05-27,
10.0,dr_vedrov,2025-11-14,
6.1,dradigezalovomar,2025-11-30,
6.3,dradigezalovomar,2025-12-15,
1.8,dragtimes_ru,2025-09-09,
1.8,dragtimes_ru,2025-09-17,
2.0,dragtimes_ru,2025-11-06,
3.3,dragtimes_ru,2025-11-17,
6.0,dragtimes_ru,2025-11-23,
4.2,drawstoks,2025-06-20,
4.0,drawstoks,2025-09-10,
4.0,drawstoks,2025-09-10,
2.2,drawstoks,2025-09-11,
2.2,drawstoks,2025-09-11,
3.07,drbarsukova,2025-07-28,
6.0,drchikunov,2025-11-11,
3.89,drchikunov,2025-11-11,
4.9,drdlinonline,2025-11-12,
3.04,dreamcatchme,2025-11-10,
1.5,dreampubg,2025-10-30,
1.5,dreampubg,2025-10-30,
1.5,dreampubg,2025-10-30,
7.3,drelenabyakova,2025-12-15,
3.03,dresses,2025-11-04,
9.0,drevs108,2025-10-11,
1.8,drgauer,2025-12-11,
3.5,drgnmoneyreserve,2025-09-15,
8.5,drgrigoryants,2025-11-30,
6.2,drgulikyan,2025-11-30,
1.8,drgulikyan,2025-12-11,
1.8,driftchannel,2025-09-17,
2.0,drive2russia,2025-10-22,
2.7,drive_china,2025-08-20,
1.8,drive_china,2025-08-22,
3.0,drive_china,2025-09-09,
3.0,drive_china,2025-09-14,
5.6,drive_china,2025-11-10,
2.86,drivecrypto,2025-09-26,
3.2,drivecrypto,2025-09-30,
21.75,drivecrypto,2025-10-20,
1.8,driveemotions,2025-09-09,
1.8,driveemotions,2025-09-15,
1.8,driveemotions,2025-09-17,
2.9,driveemotions,2025-12-08,
1.8,driveryandex,2025-08-30,
2.6,driveryandex,2025-09-09,
1.8,driveryandex,2025-09-15,
1.8,driveryandex,2025-09-17,
4.9,drkarapetyan,2025-11-14,
7.45,drkorniyasova,2025-12-15,
8.4,drkruglik,2025-11-30,
6.0,drkudin,2025-12-15,
6.9,drmikitin,2025-11-30,
6.85,drmikitin,2025-12-15,
1.8,drmoshaksergey,2025-12-11,
5.5,drnesterenko,2025-11-30,
1.8,drnesterenko,2025-12-11,
8.18,drnic_kn,2025-05-17,
8.88,drnic_kn,2025-06-10,
8.88,drnic_kn,2025-06-10,
10.02,drnic_kn,2025-09-08,
16.42,drnic_kn,2025-10-04,
3.68,drnic_kn,2025-12-03,
1.8,drom,2025-08-30,
2.01,drom,2025-09-04,
2.4,drom,2025-09-09,
1.8,drom,2025-09-17,
2.0,drom,2025-10-22,
3.0,dromDVOSTOK,2025-08-11,
1.8,dromDVOSTOK,2025-08-30,
3.0,dromDVOSTOK,2025-09-09,
13.4,drops_daily,2025-10-31,
44.18,dropzonelife,2025-09-06,
7.3,drsafronovru,2025-12-15,
5.5,drsukhov,2025-12-15,
7.45,drtashtamirova,2025-12-15,
8.0,drtimurkhidaro,2025-11-14,
8.0,drtimurkhidaro,2025-11-14,
16.3,drtradeta,2025-07-03,
2.47,drubinaaa,2025-07-31,
13.91,drumyanzev,2025-10-27,
15.13,drumyanzev,2025-11-03,
15.03,drumyanzev,2025-11-03,
3.0,drunkfashion,2025-10-28,
8.0,drushmaeva,2025-11-14,
6.55,drvladislav,2025-12-15,
17.01,drzharov,2025-06-03,
1.8,dsemiryadov_official,2025-09-03,
2.4,dsgn_tutorial,2025-10-15,
2.6,dsgn_tutorial,2025-10-15,
2.0,dshwchkfx,2025-09-17,
2.0,dshwchkfx,2025-09-17,
2.0,dshwchkfx,2025-09-19,
9.75,dshwchkfx,2025-10-13,
2.5,dss_academy_vebinar,2025-05-31,
3.0,dss_auto,2025-08-30,
1.8,dss_auto,2025-08-30,
2.01,dss_auto,2025-09-04,
2.4,dss_auto,2025-09-09,
1.8,dss_auto,2025-09-17,
4.2,dss_auto,2025-09-24,
2.0,dss_auto,2025-12-08,
1.8,dss_export,2025-08-22,
1.8,dss_export,2025-08-29,
2.8,dss_export,2025-08-30,
1.8,dss_export,2025-08-30,
3.0,dss_export,2025-09-09,
1.8,dss_export,2025-09-14,
2.0,dss_export,2025-09-19,
2.3,dss_export,2025-11-06,
3.0,dss_export,2025-11-06,
3.0,dss_export,2025-12-05,
2.2,dtsvet03,2025-09-11,
5.14,dtsvet03,2025-09-17,
2.0,dtsvet03,2025-09-17,
3.47,dtsvet03,2025-09-19,
2.73,dtsvet03,2025-09-19,
2.44,dtsvet03,2025-11-18,
18.0,dubai_media,2025-11-11,
30.0,dubai_petrovich,2025-11-11,
30.0,dubai_zdorovo,2025-11-11,
2.2,dubaimap,2025-11-10,
2.0,dubaimap,2025-11-10,
5.04,dubaiprofi,2025-11-09,
12.0,dubrolga,2025-11-10,
1.0,dubrovskiy_444,2025-09-22,
2.2,dubrovskiy_444,2025-11-06,
14.56,duckmyduck_official_ru,2025-09-10,
25.5,duckmyduck_official_ru,2025-09-10,
2.0,duckmyduck_official_ru,2025-09-16,
8.0,duckmyduck_official_ru,2025-09-16,
8.0,duckmyduck_official_ru,2025-09-22,
4.0,duckmyduck_official_ru,2025-09-22,
2.1,dum_moscow,2025-10-23,
2.16,dumaydeystvuy,2025-09-17,
2.08,dumaydeystvuy,2025-09-17,
6.6,dumaydeystvuy,2025-09-18,
2.08,dumaydeystvuy,2025-09-19,
2.0,dumaydeystvuy,2025-09-19,
2.5,dumik,2025-06-06,
16.0,dummhamster,2025-07-03,
1.97,dummhamster,2025-08-14,
1.8,dunina_alina,2025-06-04,
4.2,durevvpn,2025-08-30,
5.6,durevvpn,2025-10-30,
3.6,durevvpn,2025-10-30,
4.6,durevvpn,2025-10-30,
1.98,durovgoyda,2025-09-10,
1.96,durovgoyda,2025-09-10,
2.5,durovgoyda,2025-09-11,
2.0,durovgoyda,2025-09-12,
25.15,dushe_polezno,2025-09-02,
2.0,dushevny_trading,2025-09-23,
2.92,dushevny_trading,2025-11-17,
2.2,dushoymolodoystream,2025-09-23,
2.2,dushoymolodoystream,2025-09-23,
3.0,dushoymolodoystream,2025-10-01,
3.0,dushoymolodoystream,2025-10-08,
5.0,dushoymolodoystream,2025-11-07,
3.0,dv_auto75,2025-07-21,
3.0,dv_auto75,2025-07-21,
2.2,dv_auto75,2025-07-25,
1.8,dv_auto75,2025-07-29,
3.0,dv_auto75,2025-08-07,
3.0,dv_auto75,2025-08-11,
1.8,dv_auto75,2025-08-20,
1.8,dv_auto75,2025-08-30,
1.8,dv_auto75,2025-09-09,
2.6,dv_auto75,2025-09-14,
4.2,dva_procenta,2025-09-10,
1.1,dvachannel,2025-10-28,
1.1,dvachannel,2025-10-28,
1.1,dvachannel,2025-10-28,
1.1,dvachannel,2025-10-28,
2.41,dvijivi,2025-12-12,
2.0,dvizhok_journal,2025-08-11,
1.8,dvizhok_journal,2025-08-20,
1.8,dvizhok_journal,2025-08-22,
1.8,dvizhok_journal,2025-08-29,
2.4,dvizhok_journal,2025-08-30,
1.8,dvizhok_journal,2025-08-30,
3.0,dvizhok_journal,2025-09-09,
1.8,dvizhok_journal,2025-09-14,
8.01,dvizhpronedvizh,2025-09-23,
8.01,dvizhpronedvizh,2025-09-23,
8.01,dvizhpronedvizh,2025-10-22,
8.01,dvizhpronedvizh,2025-11-02,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
8.01,dvizhpronedvizh,2025-12-03,
1.8,dvnxxllcars,2025-08-12,
42.4,dvor_moneta,2025-10-31,
3.0,dvpfm,2025-10-19,
3.0,dvpfm,2025-10-23,
3.0,dvpfm,2025-10-25,
5.0,dvpfm,2025-11-07,
7.0,dvpfm,2025-11-21,
5.0,dvpfm,2025-11-28,
3.0,dvtransauto,2025-08-07,
3.0,dvtransauto,2025-08-11,
2.6,dvtransauto,2025-08-20,
3.0,dvtransauto,2025-08-22,
1.8,dvtransauto,2025-08-29,
1.8,dvtransauto,2025-08-30,
1.8,dvtransauto,2025-08-31,
3.0,dvtransauto,2025-09-09,
1.8,dvtransauto,2025-09-14,
2.42,dvtransauto,2025-09-18,
5.2,dxbprincess,2025-11-24,
11.02,dyatkovo_mebel,2025-04-29,
16.02,dyatkovo_mebel,2025-09-07,
2.11,dyhanie_butejko,2025-10-18,
8.73,dyhanie_butejko,2025-10-18,
4.71,dyhanie_butejko,2025-12-11,
16.01,dzen_invest,2025-11-05,
2.51,dzen_rieltor,2025-09-08,
7.17,dzhummatv,2025-07-24,
7.17,dzhummatv,2025-07-24,
5.0,dzhummatv,2025-10-29,
2.1,dzmur,2025-12-10,
6.7,dzotti,2025-09-05,
6.0,dzotti,2025-09-16,
46.44,eLama_russia,2025-02-03,
1.8,eZZhev_auto,2025-09-15,
1.8,eZZhev_auto,2025-09-17,
5.5,eZZhev_auto,2025-09-26,
5.8,eZZhev_auto,2025-11-13,
7.1,e_malov,2025-12-01,
1.41,e_semika,2025-06-24,
10.01,eagleway_cargo,2025-07-08,
3.0,eagleway_cargo,2025-08-12,
20.05,eagleway_cargo,2025-11-25,
2.62,east_shift,2025-09-18,
4.0,easy_clothes,2025-11-23,
4.01,easy_javascript_ru,2025-06-17,
2.01,easy_mam_polezno,2025-11-18,
8.6,easy_to_be_happy,2025-11-03,
4.1,easy_to_be_happy,2025-11-08,
5.0,easybillions,2025-11-11,
5.0,easybillions,2025-11-11,
3.53,easymarketcrypto,2025-06-09,
2.2,ebalioner,2025-09-11,
2.78,ebalioner,2025-09-17,
2.0,ebalioner,2025-09-17,
8.88,ebalioner,2025-09-19,
23.29,ebatcapital,2025-09-19,
3.33,ebatcapital,2025-09-19,
118.25,eco_diary,2025-10-06,
2.0,ecom_future,2025-08-27,
15.3,ecom_with_love,2025-06-18,
11.78,econ_liveru,2025-09-05,
2.0,economica,2025-10-31,
1.8,economica,2025-12-04,
1.8,economica,2025-12-09,
1.8,economica,2025-12-09,
1.8,economica,2025-12-11,
2.5,economicfathers,2025-09-11,
2.0,economicfathers,2025-09-23,
1.99,economika,2025-09-18,
2.0,economika,2025-09-23,
23.2,economonopolist,2025-05-25,
20.5,economonopolist,2025-05-25,
17.3,economonopolist,2025-05-25,
2.0,economy_news,2025-09-23,
2.0,economylive,2025-09-23,
1.82,economylive,2025-10-03,
13.3,ecopsy_consulting,2025-03-04,
1.98,ecotopor,2025-09-10,
1.96,ecotopor,2025-09-16,
2.1,ecworldnews,2025-09-04,
13.1,ecworldtech,2025-07-01,
16.7,ecworldtech,2025-07-03,
2.4,edeluxeru,2025-06-05,
3.01,edelweissconsulting,2025-04-24,
3.05,edelweissconsulting,2025-04-24,
2.01,edelweissconsulting,2025-05-21,
5.05,edelweissconsulting,2025-06-06,
7.05,edelweissconsulting,2025-06-06,
7.05,edelweissconsulting,2025-09-06,
6.0,edelweissconsulting,2025-09-23,
2.5,edelweissconsulting,2025-09-23,
1.8,edem_avto,2025-08-12,
2.6,edem_avto,2025-08-20,
2.2,edem_avto,2025-08-22,
3.0,edem_avto,2025-09-09,
3.0,edem_avto,2025-09-14,
4.59,edem_avto,2025-10-10,
2.12,edemdeti,2025-10-31,
2.0,edemdeti,2025-10-31,
2.0,edemdeti,2025-10-31,
2.46,edemdeti,2025-11-06,
2.4,edmotorss,2025-08-07,
3.0,edmotorss,2025-08-11,
3.0,edmotorss,2025-08-22,
3.0,edmotorss,2025-08-29,
1.8,edmotorss,2025-08-29,
3.0,edmotorss,2025-08-30,
3.0,edmotorss,2025-09-09,
2.6,edmotorss,2025-09-14,
4.0,edmotorss,2025-12-01,
12.5,edpro_psychology,2025-10-09,
20.5,edpro_psychology,2025-10-23,
12.5,edpro_psychology,2025-10-27,
14.5,edpro_psychology,2025-11-12,
16.5,edpropsychology,2025-08-27,
12.5,edpropsychology,2025-09-03,
12.5,edpropsychology,2025-09-06,
29.15,edpropsychology,2025-09-11,
10.5,edpropsychology,2025-09-15,
10.5,edpropsychology,2025-09-15,
12.5,edpropsychology,2025-10-14,
12.5,edpropsychology,2025-10-14,
26.5,edpropsychology,2025-11-14,
26.5,edpropsychology,2025-11-14,
9.47,eduardinvest,2025-10-06,
5.0,eduardinvest,2025-11-14,
3.01,eduardsurg,2025-10-20,
12.3,education_com_666,2025-07-03,
13.5,edunote,2025-10-30,
13.5,edunote,2025-11-28,
13.4,edunote,2025-12-07,
12.8,edunote,2025-12-12,
7.85,edusondaily,2025-10-31,
6.8,edusondaily,2025-11-26,
4.23,eduvienna,2025-07-17,
25.5,eeipru,2025-11-11,
3.13,eeipru,2025-11-17,
5.13,eeipru,2025-11-17,
3.13,eeipru,2025-11-18,
3.13,eeipru,2025-11-18,
23.5,eeipru,2025-11-27,
13.4,eeipru,2025-12-07,
21.8,eeipru,2025-12-15,
9.14,eeproinvest,2025-09-17,
18.97,eeproinvest,2025-09-19,
8.78,eeproinvest,2025-09-19,
15.0,eeproinvest,2025-11-21,
15.75,eeproinvest,2025-11-22,
15.0,eeproinvest,2025-11-22,
1.99,eeproinvest,2025-11-22,
21.0,eeproinvest,2025-11-22,
31.21,eeproinvest,2025-11-25,
54.29,eeproinvest,2025-12-02,
5.89,eeusd,2025-09-16,
10.35,eeusd,2025-09-26,
3.2,efendieffff,2025-07-03,
5.8,effective_finance,2025-06-20,
12.3,efir_otzyv,2025-07-03,
34.6,efir_otzyv,2025-10-17,
34.4,efir_otzyv,2025-10-31,
50.16,efremovlev,2025-09-02,
13.03,efremovlev,2025-09-05,
50.21,efremovlev,2025-09-09,
7.04,efremovlev,2025-09-29,
12.5,efremovlev,2025-12-05,
11.67,efremovlev,2025-12-13,
5.17,eg0rzazog,2025-11-15,
2.0,ege_math_skyeng,2025-07-28,
7.0,ege_olesyablok,2025-08-26,
4.0,egenaprogib,2025-07-28,
7.1,egestudiya,2025-11-19,
2.01,egger_ru,2025-11-25,
209.75,eglavbukru,2025-10-28,
2.0,eglavbukru,2025-12-01,
2.8,eglavbukru,2025-12-04,
5.58,egocrypton,2025-09-17,
4.9,egocrypton,2025-10-02,
7.0,egocrypton,2025-11-13,
4.65,egor_bulygin,2025-08-29,
1.0,egorkreed,2025-08-15,
2.56,egorov_trade,2025-11-25,
11.51,egorpyrikov,2025-10-30,
5.0,egorpyrikov,2025-11-11,
5.0,egorpyrikov,2025-11-11,
15.0,egorpyrikov,2025-12-09,
6.5,egovtsev_vasilii,2025-09-24,
4.55,egovtsev_vasilii,2025-09-30,
5.45,egovtsev_vasilii,2025-10-03,
11.31,egovtsev_vasilii,2025-11-30,
10.5,egovtsev_vasilii,2025-12-05,
10.5,egovtsev_vasilii,2025-12-05,
6.7,ei_temchenko,2025-09-01,
80.0,eighteen_gems,2025-11-14,
10.0,eighteen_gems,2025-11-17,
7.0,eighteen_gems,2025-12-08,
20.01,eightex,2025-06-27,
20.01,eightex,2025-07-08,
20.1,eightex,2025-08-12,
15.05,eightex,2025-11-25,
12.15,eit_elena,2025-09-20,
5.13,eit_elena,2025-11-17,
3.13,eit_elena,2025-11-17,
3.13,eit_elena,2025-11-18,
3.13,eit_elena,2025-11-18,
5.0,eji4kaa,2025-08-17,
1.2,ekaterinagalyaeva,2025-03-17,
13.5,ekaterinamspace,2025-11-12,
2.21,ekdme,2025-09-10,
2.11,ekdme,2025-10-06,
4.0,ekfint,2025-06-05,
3.0,ekimovskih,2025-11-14,
10.02,ekomebel_com,2025-04-29,
18.02,ekomebel_com,2025-09-07,
8.27,ekonika,2025-11-12,
7.52,ekonika,2025-11-12,
